reslhlabinc0,reslhlabinc1,reslhlabinc2,reslhlabinc3,reslhlabinc4,reslhlabinc5,reslhlabinc6,reslhlabinc7,reslhlabinc8,reslhlabinc9,reslhlabinc10,reslhlabinc11,reslhlabinc12,reslhlabinc13,reslhlabinc14,reslhlabinc15,reslhlabinc16,reslhlabinc17,reslhlabinc18,reslhlabinc19,reslhlabinc20,reslhlabinc21,reslhlabinc22,reslhlabinc23,reslhlabinc24,reslhlabinc25,reslhlabinc26,reslhlabinc27,reslhlabinc28,reslhlabinc29,reslhlabinc30,reslhlabinc31,reslhlabinc32,reslhlabinc33,reslhlabinc34,reslhlabinc35
,,.59963614,.34049517,.32814261,.84258229,.67804766,.65239429,.35267261,.44379428,.40082091,.4074769,.84354746,,.63149548,,.30582324,,-.15453483,,,,,,,,,,,,,,,,,
,,,-.20639235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,-.17843626,-.22866803,-.20832652,-.2644859,-.42055824,-.33860281,-.30032822,-.15721628,.014264334,-.11941328,-.3696692,-.27455986,-.36713767,-.40981692,-.33886749,-.32096297,-.39656737,-.19490673,-.28926119,-.26357347,-.11949129,-.2046759,-.54644269,-.62339187,-.11741554,-.21275763,-.17529219,,.08542233,-.1530906,,,,.29893428,
,,,,,,,,,,,,,,,,,,,,,,-.691526,,,,,,,,,,,,,
,,,,,,,,.37487873,,.53056341,,.39191359,.35879961,.67301369,-.18304537,.36835259,.36388385,.32716769,.17886044,.075624295,.16210485,.347581,.39894551,.35628849,.030806229,-1.6494433,-.75518656,-.47520104,-.60518497,-.43398067,-.3663393,-.33384201,.32095855,-.01158343,.098486304
-.47667384,.008649759,.31032395,.37780523,.10122249,.45303777,.070998736,-.09006466,-.066543132,.093032986,.058537364,,,.086012132,-.23237902,,-.063448317,,-.038569033,,.1876272,,,,,,,,,,,,,,,
.23198047,.13953303,,.60455602,.063678123,.23415612,.095885664,.30384719,.26005927,.23993391,.23671445,.4524883,,,.4244374,,.36735994,,.40053594,,,,,,,,,,,,,,,,,
,,,,,,,,,-2.4826717,-.97447276,-.71507215,-.69917518,,,,,,,,,,,,,,,,,,,,,,,
-.74526227,-.55255091,-.34135395,.15615821,-.0070344009,-.79179555,-.36924776,.38937998,-.25992918,-.72872257,-.62666011,-.79475564,,,,-1.2340363,,-.98024124,,,,,,,,,,,,,,,,,,
.19983493,.033968631,.04582319,.039415512,.092012845,.23670128,.35935795,.48939222,-.010058018,.12995341,.3884249,,.060486559,,.024134966,,.090646759,,,,,,,,,,,,,,,,,,,
.097848445,.25394282,.41583934,.094273858,.12438153,-.045641787,-.84800386,,,,,-.76889259,,-.11596727,,,,,,,,,,,,,,,,,,,,,,
-.10221749,-.1116887,-.24534693,-.47678122,-1.1961514,-.95726877,,,,-.015301515,,-.1653149,,,,,,,,,,,,,,,,,,,,,,,,
.20190796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,-1.0436602,,,,,,,,,,,,,,,,,,,,,
.32974207,.43556139,.31647456,.045269664,.27391148,.23947412,.30117002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
.68392438,.39993814,.1239575,-.25779271,-.12983245,-.40317991,-.14212324,-.35011584,-.44106525,.33505976,.20273811,-.2525163,-.20669565,-.13648127,,-.22656362,,-.026954161,,.021013349,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,-.03075256,,.525114,,.74433333,,,,,,
,,,,,,,,,-.43857461,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,-.34741822,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,-.14343739,,,,,,,,,,,,,,,
,,,,,,,,,,.020098526,.2564359,.13570678,.20128739,.046865094,.25551179,-.017358055,.12967733,.022450773,.37367684,-.0051257904,.12610149,-.022388868,-.048062962,-.79403991,-.36062449,.16803487,-.067831181,.17634219,-.69912082,-.52101576,.80237639,-.55981088,-1.0061054,-.64709461,-.61956102
,,,,,,,,,,,,,,,-4.5036664,,-1.7005401,,-1.6882704,,,,,,,,,,,,,,,,
-.17741153,-.18788974,,,,-1.075261,-.54787302,-.51547748,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,-1.5661501,-.41293451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,.35400686,.34406099,.29202986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,-.12983245,-.44240072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-.079168133,-.20048435,-.51463217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,-.11781564,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,-.27059898,,,,,,,,,,,,-1.8736194,-1.0369223,,,-1.0269009
-.076422341,.056767926,.1094006,.20796098,.31147158,.36102498,,.32590634,.30299529,.42647421,.44066566,.41616946,.346486,.54089034,.65528888,.66060489,-.24782489,.33739227,.37885365,,.69742209,,,,,,,,,,,,,,,
-.57923758,.19308244,.30945703,.18238115,.225227,.30685171,.44021079,.37894964,.51416886,.62042159,.37598214,-.28597844,.16533552,.19035381,.2675702,.25843352,.45136106,.17650366,-.39691016,-1.125214,.092794724,-.64224815,-.48628059,.38847038,,-.78042436,,-.66853517,,,,,,,,
,.371023,,.39820889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-.47614932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,-1.5030947,,-.313685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,.10233637,,.040574905,.014220925,.0054899054,,-.0022911045,,.068355501,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.53986448,.82878447,.91326725,-.30048999,.23992017,-.80367512
.24350078,-.72464478,-.420378,-.43265551,-.40937257,-.63256133,.592646,.13275254,.30381936,-.43763253,-.10123547,-1.6218336,-1.1512469,-.36174977,.14797057,.26908571,-.17664355,,,,-.6805504,-.81875604,.71426898,,,-.27115083,,,1.0985225,,,,-1.1519158,,,
.064157508,.77342731,.99288636,,-.66105151,,-.014746966,,2.3221452,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,-.6847589,-.14851277,-.222877,-.18249018,-.16336998,,-.51121819,,-2.0789237,,-1.3445576,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,-.80262315,-.88540953,-.72624677,-.74565291,-.52973616,-.66089416,-.33279669,-.60640848,-.28799909
,,,,,-1.3433516,-2.6216924,-1.8554971,,,,,,,,,,,-.1485744,-.29616743,,-.39895171,,-.46175307,,-.21087641,,-.23591791,,,,,,,,
-.010817284,-.15635633,-.16794014,-.26253957,-.32418242,-.094844528,-.066525362,-.029645838,.021300532,-.010023082,.18892728,.17205004,.20894082,.30557275,.22634818,.17711884,.1794441,.15623499,.1206324,.073361941,,.46755669,,.30908009,,.18103883,,,,,,,,,,
,-1.3255466,-.43704623,-.35358614,-.55213797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
.053347852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,-.07707458,-.0067496221,-.055169549,.10097058,.073131025,.026288148,.0034435655,-.058384381,-.11388795,.024317004,-.10241423,,-.26372471,,-.076325983,,-.02221933,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,.48142338,.57032394,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,-1.1320229,-1.2012829,-.95028877,-1.2106655,,-2.2877483,-1.01369,-.92487752,-1.0394785,,,-1.1812454,-.87476623,-.67218751,-.67925,-.6789065
,,-.15463999,-.41309714,-.25010777,-.32172635,,,,,,,,,,,,,-.8152653,,,,,,,,,,,,,,,,,
.026479997,.10773138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,-.303913,.29553634,-.30951676,-.45987532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,-.053505648,.23921043,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-.32815224
,,,,,,,,,,,,,,,,,,,,,-.85071093,-.95938665,-.84715438,-.81316894,-.81747568,-.80052203,-.76213628,-.74929798,-.5629527,-.52578807,-.64696294,-.42144108,-.39860019,-.45037547,-.40602806
,,,,,,,,,,,,,,,,,,,,,,,,,,,,-.39432472,-.41260785,-.35992947,-.32649705,-.18301165,.013176127,-.26309335,.20953313
,,,,,,,-.11287727,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,.098955974,.51030707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,-.22740515,-.057809867,-.16038881,-.22101261,-.61154801,-.21586327,-.12807696,.42175385,-.14411098,-.90132427,,.19561557,,-.53269255,,,,
,,-.090896755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,.58499807,.78050435,.3821533,-1.85917,.22683525,.33683744,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,.041259408,.0045546601,-.041030865,-.077115327,-.14500962,-.30039579,-.26327088,-.28012139,-.28354004,-.27329296,-.3470172,-.1321799,-.13341017,-.042664174,-.018086342,.020222159,.067602992,.14245339,.063979119,-.0023020289,.091316842,.064162381,.093696572,.068491697,.0098538445,,-.95399302,-.67606521,,-2.7503562
.072050601,-.28232646,.39910549,.35495281,.32859781,.24683118,,.10397633,,-.18727252,,.89585507,,,,,,,,,,,,,,,,,,,,,,,,
,,.42744887,.31611606,.58398479,.50622177,.54373354,.21147676,-.72928768,.62163866,.1897416,-.29407468,,,,,,,,,,,,,,,,,-.30479568,,,,,,,
,,,,,,,,,,,,,.16503873,.15010644,.40048102,.1958985,.22453366,.32649198,.341952,.31046882,.21827489,.19885087,.20399641,.26099318,-.10428482,-.419792,-.26855168,-.39549601,-.23212898,-.15872094,-.17506391,-.16872865,-.12452488,-.16485605,-.12837613
-.089945689,,,,-.39384955,-.36374891,-.68718964,-.56767815,-.68769574,-.64266264,-.27969325,,.21811208,,.3104884,,.33289847,,,,,,,,,,,,,,,,,,,
-1.5137646,-1.0912707,-.9247877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,.10982756,.20677665,.26526743,.35051256,.31914064,-.33555838,-.24718983,,-.26350114,,-.021062909,,.1511016,,,,,,,,,,,,,,,,,
,,,,-1.3793222,-2.1067472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,.42388329,.31980711,.56249124,.79689866,.23817714,.17715116,.26513955,.40699795,.41857612,.68871766,.48259592,.41590509,,.2796306,.35192966,.46664149
-2.4301112,-1.6048902,,,-1.4632683,-2.4642177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,1.0915184,,,,,,,,,,,,,,,,
-.72944176,-.57311106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,-.53568041,-1.9556406,.027135802,,-2.9878237,-2.5762818,-1.7920113,-1.265259,.023313818,.2624712,,.72655386,,,,-.151897,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,-1.9291581,,,-1.4194975,-1.4276695,-1.7329259,-1.3740555,-1.7504246,-1.7659713,,,,
-1.7101316,-.50008804,-.58223015,-.83816069,-1.2616785,-.47048667,-1.5998546,-2.1865542,-1.3126051,-2.7317905,-.9921003,.14310937,.077220052,.05011354,.081176125,-.01957679,.13695671,.1131511,-.15584911,-.56840897,-.58235323,,-.45296761,,-.56592667,,-.11564869,,,,,,,,,
.77817327,.068358071,.63926268,.46287972,.0012537789,-.038157191,.21297671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,.37532055,,,,,,,,,,,,,,,,
,,,,,,,,,,.41633126,.34078187,.48184204,.61196065,.48436522,.60902756,.46832839,.35802907,.4224858,.39438885,.37737688,.37643161,.36471531,-.22931054,.5748958,.77069181,.82532454,.91882229,.90214854,.84693229,.91058207,.90158153,1.0013722,1.0297538,.86527181,
,,,,,,,,,,,,,,,-2.5175178,-.51570404,-.60279649,-.47989461,-1.123881,-1.4306858,,,,,,,,,,,,,,,
.35850215,.21414326,.19698589,.57946104,.73682046,.66607398,.7730664,.69242662,.65224165,.66456419,,.58010495,.57043642,.49447367,.47928447,.38106036,,.28713912,,.23494245,,.20705238,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,-.56173766,,,,,,,,,,,,,,,
-.3809756,-.38887426,-.55656809,-.12185208,.22217755,.31494257,.30717704,.20133486,.079875186,,.26345074,,.24297817,,.2640194,,,,,,,,,,,,,,,,,,,,,
.10814199,-1.040115,-.59548032,-.074302912,-.69750464,-.95408899,-.4184396,,-1.0234268,,-.6843248,,,,,,,,,,,,,,,,,,,,,,,,,
-.35138473,,.18034406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,.60986066,.56502146,.47155708,.63262349,.51176471,.32676229,.18226534,.53648973,.60830504,.55881268,.6981824,.55748779,.66853774,.57471561,.61077583,.56616777,.38241321,.45564157,.53178704,.68765515,,.67217606,,.42575735,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,.34706634,.057769801,,,.29657614,.52151507,.32556731,.35661936,,,
,,,,,,,-1.4447985,,,,,,-2.3261991,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,-.44490397,,,,,,,,,,,,,,,,,,,,,,,,,
.56402612,,-.25340053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,.1504118,-.0060090981,-.10618177,-.085520945,-.11040026,.24510603,.40625954,.59814602,.39004499,.536075,.45794252,.038420998,-.13240559,.29336476,.27421844,-.096429199,.40116584,.3822234,.8049593,1.1240021,1.0779614,1.206588,1.3492371,1.5854253,1.3739369,1.5670034,1.6721822,1.7206953,1.8901629,1.8859999,
,.30258194,,1.0253886,,.62833345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,-.60541433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,-.5153957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-.40441817,-.011662642,-.736628,,,
,,,,,,.30261347,.40645701,,.34540465,.68613225,.73591441,.81711107,.69213349,.42493093,.4548052,.45366859,.35644108,.64618897,.88256979,1.0068539,.795066,.37867579,.16266446,.29289633,.36456758,.28900263,.36965066,-.88422966,-.94262332,,,,,,
,,,,,,,-2.0228863,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-.17845142,-1.2299693,-1.0955647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,-.46982133,-.18944944,-1.542451,-1.3802493,-1.3987738,-.40504229,-.14722033,.47706482,-.12045138,-.14428717,.94233733,.77943397,-.17573498,-1.2865803,-1.2012844,-1.2020619,,,,,,,,,,,,,,,
.26097909,.1840878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,.95783764,1.1782789,.929461,1.0871788,1.166316,1.1086129,1.5176225,.74888527,1.1227775,.15201779,.57351637,.78090024,1.3770431,.29978016,.90993488,1.6779748,.56668973,.55441958,1.7094357
,,,,,,,,,,,,,-2.5684321,-1.6800212,,,-1.1081043,-.50957566,-.94172877,.16319548,,-.47459647,,,,,,,,,,,,,
1.3197547,.79071349,1.0697274,.91901612,-.66198778,.29480711,.69863951,.58790833,.66973245,.6785357,.53772086,.73588264,.46997812,.57888341,.66330874,.63662517,-.058590326,.34357569,.34098899,,.25504193,,1.2414014,,,,,,,,,,,,,
.29396415,.011202325,.19698589,.14691536,.23604512,.42766303,.4853839,.55889505,.36456004,.38402182,.45527211,1.295725,.57043642,.44795534,.25612944,.30871654,,1.0257485,,1.2157717,,1.6388093,,,,,,,,,,,,,,
,,.52725953,.57199311,.61649668,.62309903,.61642367,.76658082,.7371878,.68192202,.85626107,.79285669,.77977508,1.0349468,.75373322,.61209077,.68928069,,,,,.85374576,1.3878841,1.4684421,1.8986944,,2.0377874,,2.1158171,,2.6876247,,,,,
,,,,,,,,,,,,,,,,,-1.9203569,,,,,,,-.077844687,,,,,,,,,,,
,-.67241073,-.26594159,-1.6315637,,.067772865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,.31386259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,.54231167,,,,,,,,,
,.58567572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,.12576854,.18416132,.13895595,.26543269,.20082268,.28446248,.19561125,.4205792,.58401102,.69161767,.58387613,.59406757,.68947965,.78318447,.71829718,.87283134,.83735538,.8494128,.89941907,.91308135,1.0243697,.9626596
,,,,,,,,,,,,,,,,,-5.6060925,,-.2701875,,-1.0193231,,-1.2370231,,,,,,,,,,,,
,,,,-.30424264,-.25449798,-.030097418,-.26699507,-.23049787,-.21526799,-.13005364,-.10498469,-.095960744,-.19551156,-.07203681,,-.13244094,,,,,,,,,,,,,,,,,,,
.13696682,.063111082,.0740586,.049998119,.078075446,-.007878108,-.3270326,-.18735608,.043506816,,.036021341,,.088827208,,.029179972,,,,,,,,,,,,,,,,,,,,,
.29060832,-.33363101,-.50133491,,,,,,,-.30339733,-1.2917745,,,,,,,,-.048378728,.059201099,-.20185958,,-.50543159,,-.046212748,,-.037961874,,,,,,,,,
,.23034334,.36766636,.09855213,-2.182395,-.0089051733,-.083185799,,,,,,,,,,,,,,-.2998285,-.61855912,-.052914064,-.94883114,,,,-1.1948931,,-1.3671523,,,,,,
-.086958326,-.045342945,-.12740016,.42101422,.29609832,.59326398,-.3527104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,.39679408,.017690483,.3317745,.36659327,.5146029,.49200916,-.063408077,,-.84773535,,,,,,,,,,,,,,,,,,,,,
.088602297,,.29021481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,-.1345987,,-.053907547,,,,,,,,,,,,,,,,,,,,,,
,.09279336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,-.20272435,-.33018658,-.17243996,-.1338979,-.16260149,-.1640628,-.18163551,-.14979857,.035973627,-.044884626,-.12535252,-.1028517,.12794563,-.085583732,-.049866751,.019435881,.072093703,.010356206,.029565495,-.056902882,-.055785399,-.018302016,-.080668978,-.010241576,.0068690972,-.035472352,-.032793712,-.049434874,.021462999,.016126649,,.081358626
,,,,-.28353363,-.34396771,-.30678156,-.33373734,-.076883532,-.16450669,-.11528673,,,,,,,,,,,,,,,,,,,,,,,,,
.14402589,.16853498,.25383762,.17864685,.58721447,.26187244,.21099323,.13121402,-.37991318,,-.20024388,,-.1114492,,-1.3834177,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,.32259628,.309506,.30189237,.30485755,.37944916,.68177354,.12205991,.6755091,-.51415056,.34464395,.28049007,.26552421,.22560197,.18241625,.26378837,.2456197,1.0260149,1.087329,.76763338,.16314353,,.53119951
,.11225656,.17216001,.20174003,.49432164,.43998834,.45865056,.55275244,.65754753,.47613776,.49042922,.65577745,.70958608,.57786942,,.51644784,,.69165754,,.58256632,,,,,,,,,,,,,,,,
,,,,,-.39366299,-.52823567,-.24053855,.079605252,-.2244779,-.42577121,-.15788747,.034112215,-.12485101,-.11905238,-.12384381,-.083666906,-.026533963,.0013619327,.062982716,.18118657,.16858031,.29662862,.22355938,.19705082,.21347898,.20701355,.24107258,.27653292,.32120278,.32388812,.85729098,.38918552,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-.083494172,,-.28845841,,.3390536,
,,-.11607709,,-.029335201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,-.093397729,-.21920477,-.1148223,-.11268163,-.17047711,-.14005615,-.20878252,-.035275385,-.34912759,,-.44024658,,-.31248695,,-.23614095,,,,,,,,,,,,,,,,
,,,,,,-.29319826,-.46280843,-.43131286,-.51800233,-.46829513,-.5411154,-.48189816,-.54803491,-.56804705,-.4593201,-.50598705,-.45833519,-.45214996,-.34991872,-.24621777,-.20835568,-.11495259,-.13095458,-.054440308,-.12043005,,,,,,,,,,
,-.38428029,-.26083735,-.33623508,-.24682601,-.11715952,-.42859784,-.32666203,-.28706422,,,,,,,,,,,,,,,,,,,,,,,,,,,
-.042905409,.83669692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,.68179762,.27089041,.34417635,,,,,,,,
,,,,,,,,,,,,,,,.60074764,.6559599,.76670772,.72213757,.56038696,.52509469,.51457393,.34894472,.22533134,.22683342,.1010618,-.20497696,.16485858,.15338722,.30618238,.40610725,.42022163,.4224526,.2369737,.59213084,.58591664
.42679656,.13367887,.41341728,.18989794,.36101037,.27444264,.40368927,.43210351,,,,,,,,,,,,,,,,,,,,,,,,,,,,
.080263823,-.083834052,.076632313,-.021325061,-.0020919947,.10305246,.017672572,.28723535,.29150203,.44745559,.54563856,.54390931,.43766698,.4724687,,.36785972,,.24494584,,.20444503,,.32737759,,,,,,,,,,,,,,
.78201377,.74413651,.83222151,1.060702,.993635,1.3085284,.60731113,.57357216,,.9010269,,.92277056,,1.1908873,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,.39970365,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,.060254686,,.18722917,,.065613769,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-.044138074,.049277201
-.32570162,-.35447809,-.31117371,-.29023051,-.44702378,-.46928337,-.59997171,-.30386046,-.41271836,-.39071554,-.33332273,-.30479959,-.7030248,-.65137666,-.51243383,-.58392876,-.59408015,-.56358457,-.57548594,-.48841959,-.50887996,-.48817354,-.5285877,-.59261435,-.44999984,,-.78180724,,-3.7512739,,-2.4660785,,,,,
,.0050186897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,-.94771117,-.89507127,-.41360632,-1.6766011,,,-.54739475,-1.1095897,-.29714376,-.2348928,-3.3898075,,,-2.743747,-3.7717278,,,,,,,,,,,,,,,,,,
,,-.77302819,,-.53435546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-.16785987,.17087394,-.056058295,,,,-.34268597,-1.1315291,,-1.5824506,-3.6278217,-3.45347,-1.7304844,-.2690292,-.18817063,-.59001905,-.59877247,-.64914382,-.95398557,-1.008917,-.76626247,-.81170946,-.7911045,-.81777918,-.83148551,-.73979694,-.70872515,-.7821908,,-.76505506,,-.34028453,,-.85649842,,
.15918328,,-.24433702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,-2.21766,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,-1.5657645,-1.2560953,-1.0432682,-3.6988173,-1.1905874,-.58376604,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,.107645,.16686726,.16689324,.12387554,.15220957,.33349848,.25752866,-.13932569,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,-.27813888,-.26328665,-.28670821,-.37163594,,,,,,,,,,,
,-.026824975,-1.2365764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
.6230576,.61234814,.51643348,.50724852,.40818331,.45030552,.41502506,.41249725,.18068887,.39071107,.37666276,.66480476,.64624035,.43847281,.57197052,.53021967,.47068381,.49008939,.47061568,.48495337,.57231224,,,.33545053,.41420826,.23827657,,.64230365,,.45964485,,,,,,
,,,,,,,,-.20072807,-.076481991,-.35600597,-.30021924,-.64097148,.13622077,-.06060848,-.22630095,-.088786572,-.10905309,-.17565626,-.20938563,-.066037409,.14189994,-.060262341,-.012066968,.0092733949,.2237086,.4339104,,.12031083,-1.8833309,.39682147,,.43441761,,.35411635,
,,,,,,,,,,,,,,,,,,,,,,,,-1.4249535,,-3.875097,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.2599663,-.53314775,-.46925613,-.42736199,-.80429018,-1.0873306,,
,,-1.2000921,,,-1.3893856,,-3.2474644,-1.8676224,-1.3144082,,-.22668846,.67117536,.59194511,,1.0028489,,.38902947,,,,,,,,,,,,,,,,,,
,,,,,-2.8967443,,,-3.2516131,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,.074854016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
.64478111,,-.32756802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-.71344101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,.26257762,.30137429,.23867357,.45392913,.52520877,.5135839,.52913851,.59172338,.60506719,.51796436,.9091624,.72682858,.6816718,.91058642,.91161865,.87348294,.96497273,.9092899,.8418473,.74317944,-.58065033
,,,,.13471712,.46506914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
.11857126,-1.4235877,.63467449,1.1455417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-1.4374602,-.14010233,-.32609409,,-.4113979,,.34418529,,.044332922,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,.35259798,.15848172,,,,,,,,,,,
,,,,,,,,,,,,,-.90460438,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,.54586327,.44511098,.26664215,.51808375,.7368117,.50784349,.69604826,.59642363,.66549683,,
,,,,,,,,,,,,,,,,,,,.76331639,,,,,,,,,,,,,,,,
.38944167,-.12909161,.19055295,-.14797065,.038386971,-.16621648,-.15975809,.30704835,.14178669,-.2306612,-.75745785,,,,,,,,,,,,,,,,,,,,,,,,,
.15122391,.22072168,,.41684219,.65034485,.61433494,.494311,.21641499,.17008781,.002479743,.16687186,-.0055092899,.14104961,.18753648,.17318554,.24374819,.35947105,.30407435,.26904449,.26115647,.20675376,.097349621,.19455117,.14317356,.20203198,-.20775807,-.76292384,-.37295416,-.38648984,,,-.22178361,,-.12684651,,.42747924
,,,,,,,,,,,,,,,,,,,,,,,,,.013903585,.01524115,.058274634,.14984418,.22743499,.18137866,.22841293,-.0084458217,.051878422,.058632012,-.47766393
.32675338,.48120642,.53234166,.4917554,,.80715293,.45962134,.6144647,.50779337,.44286162,.45527211,.40683377,.77591795,.39916632,.3361761,.25742316,,.27544326,,.3154774,,.27449337,,,,,,,,,,,,,,
.034536149,.089130528,.13647205,.048157848,.14530256,-.04305923,.0064991675,.021362556,-.19992489,-.22060698,-.22726908,-.037961159,-.109382,-.072910674,.22270596,.026804127,.11105565,-.042556256,.059911598,.10505201,.057632826,.019698769,-.081192113,.29522601,.22306861,.21753183,,.26154017,,.31070909,,-.15201277,,,,
,.39453557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,-.08316718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
.11039106,.02918455,-.20585434,-.23799595,-.57911026,-.68558836,-.65506983,-.61906409,-.22485274,-1.3976668,-.60173696,-.70558226,-.87159038,-.87399387,-1.0901294,-.6940394,-.74613768,-.73529351,-.68616539,-.6090284,-.49777859,-.45729715,-.30003884,-.2435112,-.28054777,-.26076517,-.25713944,,-.19250061,,-.11690386,,-1.3159448,,,
,,,,,,,-.30324391,-.32615495,-.25345728,,,,,,,,,,,,,,,,,,,,,,,,,,
-.040672939,-.29552072,-.25593737,-.28405592,-.31308025,-.32267851,,-.50187409,,-.12814586,,-.0087109543,,,,,,,,,,,,,,,,,,,,,,,,
