reslhwage0,reslhwage1,reslhwage2,reslhwage3,reslhwage4,reslhwage5,reslhwage6,reslhwage7,reslhwage8,reslhwage9,reslhwage10,reslhwage11,reslhwage12,reslhwage13,reslhwage14,reslhwage15,reslhwage16,reslhwage17,reslhwage18,reslhwage19,reslhwage20,reslhwage21,reslhwage22,reslhwage23,reslhwage24,reslhwage25,reslhwage26,reslhwage27,reslhwage28,reslhwage29,reslhwage30,reslhwage31,reslhwage32,reslhwage33,reslhwage34,reslhwage35
,,,,,,,,,,,,,,,,,,,,-.77024519,,-.52531701,-.44658643,-.73938107,-.6810782,-.53101897,-.56854069,-.56134754,-.56094521,-.50243008,-.42004225,-.42228207,-.38640213,-.22761737,-.34289005
.093129158,.039502162,.15834782,.29030779,,.5670563,.57286251,.43419325,.33147451,.41528499,.64486569,.4790298,.32580885,.30082574,.098013341,.16259882,.22425784,.34071326,.48824179,.29456085,.32609576,.084234662,.097322345,.37506416,,.15648718,,.29052275,,.33046597,,,,,,
.16328436,.37573618,.21049078,.16285568,.28475446,.43546611,.26508221,.52531713,.66408706,.29519674,.6381892,.64786172,.58269376,.91662914,-.47931221,.048030827,,,,1.0758508,,1.4251121,,.60240078,,,,,,,,,,,,
,.21767642,.018376797,-.15070485,.1481071,.17023757,.36908546,.33537775,.33377481,.060886487,.13056092,.22256024,.14338955,,.21823706,,.46027845,,.44164756,,,,,,,,,,,,,,,,,
.045008518,.076358855,.49412614,.28994986,.36455485,.027959332,.30707523,.24211629,.19430436,.4291755,.3777194,.39808226,.43287137,.37059987,.16926695,,.21029375,-.43992245,-.10588761,.15654576,.32510719,.18768026,.20476107,.013135075,.17650497,,.28028804,,-.18274185,,.17978765,,,,,
.28825933,,.72181779,,.44655249,,.52776062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,-.62588012,-.38832304,.2217591,-.69124889,,-.90705204,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,.69751734,,,,,,,,,,
,,,.079041965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,.56946772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,-.18621689,,.26665878,,,,,,,,,,,,,,,,,
1.225453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
.21082303,-.0045707854,-.012778393,.021593172,.061348837,.040606197,-.011488103,-.028674455,-.094356678,-.033084828,-.071936339,,,-.09212748,-.13637638,-.11179081,-.094742022,-.012836961,.11386649,.035865352,.045510329,-.10056405,.053101908,.018538771,.09464357,.0014921055,,-.27389243,,-.096794724,,.043891661,,,,
,,,,,,,,,,,,-.4500019,.15574925,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,.4105888,.29947323,.21768977,-.49228376,.013926249,.040053144,-.11990212,-.58263719,-.095333681,-.28618601,-.3811233,.050352912,-.36329779,.061313324,-.11159054,-.012923899,-.81169677,-.11087117,-.042105645,-1.2842821,-.89901549,-.032844067,-.25711018,-.42595464,.2678161
,,,,-.34805846,-.4441216,-1.0184766,-.36377507,-.62779564,,,,,,,,,,,,,,,-.41605347,,-1.2707902,,,,,,,,,,
-.19311096,.028501121,-.38619432,-.56893885,-1.0409547,-.55665094,-.75237149,-.93754822,-1.0632381,,-.44299012,,-.74713665,,-.66959268,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,1.5081371,.48175192,.14643881,.48488382,.46249446,1.5894727,.71810037,1.4561625,1.108152,1.048056,1.7577734,2.0809369,1.7907041,1.8476667,,,,,,,,,,,
.46639267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,.053068515,-.495527,-.10698489,-.074829511,,-.30467564,,-.82720506,,-.16612937,,,,
,-.33904672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,.37615216,.37593466,.4681434,.40627855,.43152815,.30926266,.10512198,.33898407,.62141824,.60636759,.36725143,,,,-.24405353,-1.5412627,-.87285948
,,,,,,,,,,,,,,,,,,,,-.17759998,-.29867765,,,,,,,,,,,,,,
-.55525106,.14602223,,.36393771,.13072388,-.15697981,-.31719378,-.26712015,-.2963843,-.24559873,-.16457568,-.16064143,-.19214647,-.032329082,.0070706964,.15842964,.2412158,.3774713,.38917285,.45766735,.46533424,,,,,,,,,,,,,,,
,,,,,.016144615,-.17000236,-.50023717,-.40693951,-.36140358,-.5427987,-.32591569,-.23973054,-.038104165,.0016175976,.24237865,.1032104,.064769961,.15668768,.26402584,.27266902,.20852858,.18315814,.28926638,.17723981,.29358485,.19308455,.27490461,.33935606,.17027502,-.16361575,-.051282167,,,,
,,,,,-.7615965,.033511586,-.42343503,,,,,,,-.5552206,-1.071857,-1.0105476,,-1.5109162,,-.62432092,,,,,,,,,,,,,,,
,,-.73492849,.56702107,.032769971,-.039903969,-.69669229,,,-.30349228,-1.0243877,,,-.71926862,-1.3874952,,,-1.4373544,,-.81774616,,,,,,,,,,,,,,,,
,-.33218697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,.16310535,-.58926094,-.39287859,-.13569903,.12304628,-.38864812,-.48843467,-.6506173,-1.2515523,.16550796,-.87603623,-.48713714,-.983006,-.80975288,-1.1704049,,,,,,,,,,,,,,,,
,,,,,,,-.1258457,.1147348,-.29485103,.038704012,.42945844,-.10672155,.99672472,.12450229,,.6508953,.1106529,.073389143,,,,,,,,,,,,,,,,,
-.56920862,.044859443,-.010839737,,,,-.08413288,-.070639953,-.062148992,-.099714383,-.058302708,-.1811623,.14293753,.26604778,.0073080766,.2127056,.31130987,.055944085,.1067582,-.024965856,.18490764,,.088129811,,.24462163,,-.064066194,,,,,,,,,
-.21450397,-.58361387,-.77011025,-.49105588,,,,,,,,,,,,-.11839764,-.15452407,-.16401452,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,.19662084,.3140071,.18155383,.042971931,,-.047353301,,.098873973,,.33179259,,,,
-.063423797,.20642203,,.14556491,,.32903171,,.31842121,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,-.20728755,.13978499,-.11563505,-.0024856564,.34956613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-.66491789,-.29747808,-.13056263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,.19274049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,.16648246,,,,,,,,,,,,
.15219875,.47222549,.28071412,.35461926,.23884399,-.10683131,.12360024,.22310708,.18513185,.17599495,.35393324,.16520908,.37928876,.34793428,.24308293,.17102695,.20124824,.4359861,.11749318,.20839737,.27385718,.37430862,.41242954,.32005313,.28348061,.47379023,.37569022,.41556102,,.49664652,,.49504414,,.3853524,,
,-.72470355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,-.3789039,-.28572696,-.35323644,,,-.58032686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,-.08125823,-.18020311,-.20615734,-.12473121,.11680409,.050239868,.12557684,.12178341,.055058561,.13287373,.18471189,.3004362,.28372648,.36614364,.30052802,.37367439,.34528825,,,,,,,,
,.17153676,.14439334,.23192129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,.21572436,.074039973,.043214511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,-.57412106,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,-.051440373,,.13139507,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,-.58489126,,-1.0287434,.044268537,-1.0216033,.32649642,-1.1609027,-.52897853,-.81242889,-1.0918812,-.65422058,.18514925,-.43826017
-.45157534,-.34494537,-1.0778095,-.94045401,,-1.2989347,,,,-.57414514,-.63141042,-.85667515,,,,,,,,,,,,,,,,,,,,,,,,
-1.0936745,-.048396666,-.22625053,-.57263392,-.44543085,-.83253032,-.44024912,-.85502911,-.59137648,,,-1.3868741,,,,-1.7128388,,-1.2105244,,,,,-1.0232354,-1.117821,-1.64738,,,,,,,,,,,
,.036663231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,-1.559767,-1.1403329,,-1.3689381,,-1.4250264,,-1.3070008,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,-.23778428,,,,,,,,,,,,,,,,,
-.1186422,-.2733376,-.24066563,-.32295376,-.45068428,-.23449641,-.22490031,,-.20275664,-.22156022,-.24968424,-.18374565,-.35307476,-.36939505,,-.36649278,-.35961768,-.23609158,-.31088138,-.44908792,-.34907076,-.39645433,-.31832081,-.43078327,-.45058447,,-.22449161,-.32941243,,-.30939856,,-.26340997,,-.26289463,,
-.31097865,-.23274946,-.4652524,,-.85115534,-.27061611,,-.49854457,,-.43131757,,-.063984841,,,,,,,,,,,,,,,,,,,,,,,,
-.14611779,-.20025277,,-.17881042,,-.38255972,,-.3718389,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-.39530846,,-.55396056,-.70759249
,,,,,,,,,,-.031130299,-.51874304,-.46278754,-.6213969,-.43817151,-.38200319,-.38477868,-.23349614,-.24696575,-.45895857,-.26422149,-.3038193,-.31649968,-.2063622,-.28992778,-.036633346,-.29910475,-.26324102,-.17006439,-.044875842,-.14277321,-.32009223,.02415831,.106648,-.086358815,.913293
,,,,,.034725036,.089581482,-.0015691485,-.85297436,,-.82158291,,,,,,,,,,,,,,,,,,,,,,,,,
.34261122,.37939066,.3034324,.25630569,.20867528,,,.3730498,,.099219024,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,.092856854,,.011639263,,.21278885,,.22500771,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,-.9588275,,.095555186,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,-.91540354,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.52746022,.097487815,.35050049,.45028794,.37710294,.68425548
,,,,,,,,,,,,.020336404,.0087567233,.15070197,.11192581,.060461838,.10591301,.1451527,.037780009,.08517231,.084604174,.097127154,.080706306,.070566505,.021348678,.0081749251,.049297135,.041020591,.10731822,.078051768,.15547079,.33786356,,,
,.054508179,-.13347547,.2601985,.29421362,.46613955,.27462929,,,.29047528,.38917294,.083825827,.9557302,,,,,,,,,,,,,,,,,,,,,,,
-.20102301,-.03597768,.018770393,-.0074597565,-.055425141,-.074382991,-.094952025,,,-.22931899,,-.37222692,,-.32859227,,,,,,,,,,,,,,,,,,,,,,
,,,,,.06605757,-.2729584,-.37702802,-.34791467,-.1709815,-.025643397,.061429892,.075411409,-.091638647,-.20900039,-.4837518,-.72141814,-.30243611,-.39104584,-.48599464,-.46305373,-.16407481,.15994166,-.036075789,-.14641461,.20507577,.051879007,.40547264,-.55574811,-.29959461,-.36274031,,.093502462,,,
.46385139,.12666431,.53943539,.74413544,.43238837,.38046888,.32577118,.29273722,.18534465,.098727129,.05364918,.11121521,,.19563355,,-.23734756,,.05581937,,,,,,,,,,,,,,,,,,
.57211089,.74892664,.45689866,.5057292,.5530405,.61025071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,1.0341679,1.3129727,.6203053,.22919007,.40468156,-.77989811,.20346704,,-1.6129966,,.49260324,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.58696973,.54355764,.34907344
,,.45880416,.55254704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-.14883077,-.43261805,-.28376499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,.90793997,.82550728,.75350171,.71120048,.75850415,.77473074,.86500931,.77326113,.74358749,.86999756,.91216207,.89153713,1.0081068,.83252531,1.0452702,.7258088,.65795195,.52354842,.22948954,.26705939,,.15864463,,.36593354,,,,,,
,,,,,,.54276514,.40506774,.4972007,.51332468,.44260699,.50399017,.57475579,.50736213,.51366866,.54456055,.37430987,.3279193,.20310991,.092120491,.35268995,.47900882,-.017318176,.74774516,.6404078,.7815842,.47230268,.73792112,.59465086,.77697188,,,-.53401315,-.24645749,-.034831256,.24870202
,,,,,-.71860367,,-.36347803,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,-.33536324,-.069597818,-.10616652,.11111531,.019622009,.12177194,.075143747,-.14787447,.066390052,-.021392003,-.056986596,.066789627,.024948159,.11560313,-.075764224,.11146047,-.14072935,-.018324377,.19546725,.10632189,.15238617,.10675022,.23706651,.051350519,.010680574,.097830705,-.024058981,.12026509,,.12003989,,-.0033614051,
,,,,,,,,,,,,,,,,-.11040806,-.29467845,-.31063098,.23047708,.29691768,-.054217715,.2757549,-.21384066,.1317362,.017181434,-.35601035,.026966302,.24672402,.55006087,.19264597,.27169278,.38030896,.1539022,.23266609,-.17054118
.30398259,-.0013542405,.23654333,.35332903,.41868907,.41333926,.48716471,.40501389,.38783908,.37683997,.43571579,.44806218,,.43841508,-.14141177,.50492543,.51834178,.96662265,.63393879,.70193511,.81241864,,.76116824,,.69501501,,.94012231,,,,,,,,,
.037912514,-.16679762,-.17235358,.13667312,.012492683,.0063320547,.087651186,.012302403,-.13975732,-.17466994,.021015387,-.15614456,.049111366,-.59995902,-.54126519,-.87412041,-.3275176,-.70870036,,-.48978809,,-.30741006,,-.25733224,,,,,,,,,,,,
,-.42465317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,.77541029,.57883066,-.28831974,.008731788,.025349801,-.39295295,-.9231326,-.71700066,,-.60084289,-.77930623,-.82809651,-.55097717,,-.88507634
,,,,,,,,,,,,,,,,,,,,,,,,,,,-.11532822,.19788978,.041322298,-.34434143,-.35033306,,-.95143831,-.59378093,-.86538541
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.60029769,.40182853,.3099001,.44114265,.49273941
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.27934718,.19338326
,,,,,,,,-.069306232,.020024484,,,,-.41179383,,,,,,,,-.85573679,-.4874036,-.52724302,-.50771779,-.2433977,,,,,,,,,,
,,-.29334119,-.19033141,-.2405882,-.027007222,-.34431994,-.57270002,-.36843714,-.36783066,-.032389559,-.43630558,-.47846228,-.58363646,-1.3458807,-1.7580293,-1.2191092,-1.00431,-1.0770205,,-.95976317,,-.97767252,,-.86890918,,,,,,,,,,,
-.9677856,-.23349933,-.63573593,-.71567982,-1.3061368,-1.1500974,-.8565473,-.78274387,-.76566613,-1.0059119,-.59717119,-.71729046,-.63462126,-.85419863,-.72904563,-.7626071,,,,-1.1267142,,-1.5565896,,,,,,,,,,,,,,
,.29568425,-.74964869,-.70918733,-.53625077,-1.1378284,-1.401372,-.96604317,-.6710422,-.046621144,-.60906971,-.97202104,-.18298912,-.23016456,-.45589131,-.13146426,.36267501,-.19330806,.78227204,.18587367,-1.3834701,-1.0637925,-.48281282,-.20478205,-1.0238649,-.82901895,,-1.235855,-.18836062,-1.5606347,,-.014493453,,.1296151,,-.22926357
,,-.049052365,.081277497,.13653895,,,,,,,,,,,,,,,,,,-1.7567997,,,,,-.62657493,,,,,,,,
,,,,,,,,,,,,,,,,,,,1.1414557,.81316245,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3239396,,1.6591127,,
,,.1048691,.23353659,.29660529,.22685476,.15701893,.13432848,.066182636,-.30493009,-1.1725684,-1.1450716,.3140007,.32131803,.32962066,.45526555,.31117705,.45322645,.45022437,.19830705,.2300465,.22514305,.20178473,.23787291,.29051119,.17076412,.21789059,.20526534,.25001311,.3288846,.34486952,.62695056,,.53215408,,
.12846395,.16590589,-1.1602875,-.17273629,-.0040594609,-.27552098,-.4021517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
.084807061,-.25314829,-.27054963,-.27041823,-.45214424,-.61486131,.010431874,-.10222006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,-.97009069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,-.38957074,-.22079538,.011214254,.43148419,.38383141,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,.52575773,.41701937,.45157531,.47174087,.13209522,.13257714,.36910209,.31397316,.43412685,-.041722376,.3916029,.34078276,.38933024,.50487077,.42717737,.5611077,.52509826,-.45310935,.2140425,-.093400724,-.54427117,-.32500023,-.23476022,-.21788056,-.20209168,-.085731149,-.10351676,-.10963678
,,,,,,,,,,,,,,,,,,-.81704617,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,-.34309083,-.4550634,,-.22568943,,,,,.071123607,,,,,.055419456,,,,-.25701201,-1.3145958,
,,,,,,,,,,,,,,,,,,,,-1.7280587,-1.7026401,,,,,,,,,,,,,,
-.82661086,-.059192579,.1110638,-.11148735,.22750595,-.056177672,-.1022884,,-.020217977,,,,-.03228708,,,,,,,,,,,,,,,,,,,,,,,
-.41287988,,-.8719365,-.29081154,.24467278,,-.18328267,,-.15147676,,-.16885975,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,.40381503,.10833068,,-.33204526,-.061883196,-.11637653,-.14954768,-.012739228,-.17535186,-.15905936,-.27065441,-.33188951,-.2503719,-.34485656,,.015118184,-.075249933,.92224514,-.075677574,.0093633235,-.041617226,.16493234,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,-.18165323,,,,,,,
,,,,,,,.78715348,.9007386,1.3770691,-.49824917,-.2736252,-.61583608,.31811917,-.42128479,-.015392808,1.4361933,.0084663192,.94569886,.83974069,.67947459,1.5061359,.68060875,.67451411,-.11676269,1.1968865,-.16728491,-.69068325,.13853021,-.38550621,-1.9918562,-.017533569,.73535424,.30054301,.5810644,-.41028208
,,,,,,,,,,,,,,,,,,,,,.42669281,-.022149103,,,,,,,,,,,,,
-.33121905,-.4280279,,,,,,,,-.41806462,-.65477365,.028755046,-.17269847,1.5001931,-.54895407,-.39416963,,-.47233909,,-.61936539,,-.75655186,,,,,,,,,,,,,,
1.0155393,,,,,,,,,,.26067233,.46790966,.14959076,.13852215,,.20335491,,.28009227,,.45564711,,,,,,,,,,,,,,,,
-.53932589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,-.049702894,-.036898751,.032896556,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,.4501805,.4723466,.61586809,.23203447,.53414726,.37345994,.31445375,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,.37037331,.38076058,.43098918,.25685892,.46268129,-.0069854911,.22507918,.28065774
.44666341,.57719028,.30761757,-.51953727,,-.65132886,,-.23886231,,-.25377995,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,-.057723727,,-.93318522,-.38326564,.25470215,-.14426407,,,,,,,,,,,,.15962237,.15963016,.18779178,.28029558,.031938929,.61362749,.07632827,.13046187,-.36806032
,,,,,,,.45199519,1.2682352,.94740558,1.2352506,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,.061218273,-.077605367,.4306227,.4375293,.19830085,.30050525,.4056398,.50493473,.45927796,.15803605,.24941325,,,,,,,,
-1.5093601,-1.0078436,-.4171935,-.099991605,.34923807,.75451404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,-.74484134,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,.17804082,-.028487615,-.028872347,.23985264,.17064556,.17788257,.276131,.017682342,.3173779,.33957449,.3078734,.28311887,.22227664,-.21547064,-.29366291,.13590015,-.11078354,.076337025,.040112477,-.37622705,-.57142478,-.66160238,-.46880811,-.24163906,-.27644566,-.54847229,-.2618435,-.31959307,-.082772501,-.23443508,
,,,,,,,,,,,,.49952194,.43273479,.46848196,.7357077,.56699306,.56935221,.80165422,.58926904,.47104889,.56224167,.83278286,.29506028,.75983435,.54907048,.40704653,.88727427,1.0505654,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,.52437729,.4253498,.91260475,.40004513,.51834244,.45263281,.63461965,.63923746,,
,,,,,,,,,,,,,,,,-.39662412,,,.10962672,-.15087704,-.11951654,,,,,-1.1701816,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,.17694838,.1447589,.21169212,.15250124,.12793995,.12877183,-.024794161,,,,,,,,
.21035869,.13873976,-.025760671,-.041874051,-.080652989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-.42470014,,-.67656058,,,-.29373053,,-.5804891,-1.30711,-.562585,-.94736421,1.9264762,-.1327741,-.40259016,.23356487,-.9713093,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,.082958132,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,.094270244,.3443571,,.38429829,.42536148,.33442435,.33174407,.2467546,-.62092245,-.5419386,-.3613885,-.2292946,-.13370457,-.31265762,-.31061813,-.30815884,-.27511743,-.39970744,.0078268275,.19006157,.14052434,.20042104,.039781291,.10890805
.18252762,.14221688,.47583017,.1010772,.12447102,-.024914028,.43971163,.093329847,.42495728,.1758481,-.36028096,,.84039277,,.030447103,,.13898087,,,,,,,,,,,,,,,,,,,
,.093884684,-.040499862,.21382959,.26518533,-.271222,-.40137893,-.88846678,-.53799403,-.27575606,,.68743366,,.653714,,.57051498,,,,,,,,,,,,,,,,,,,,
.17406788,.3634131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1.0626142,1.0476459,1.1083397,1.1386448,1.2952404,1.2572608,1.128845,,.95184529,.89397866,,.78425425,,.96614563,,.85282731,,,,,,,,,,,,,,,,,,,
,,,,,,.90253568,.97846359,.61532652,.81476545,.84723991,.85991043,.75010246,,.82841897,,1.0344961,,.97329557,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.72082239,.36389697,.37611166,,
,,,,,,,,,,,,,,,,,,,.22492111,.34388167,.28993672,.27626365,.15142326,.30379024,-.18586719,1.1750132,,-.81840253,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-.47370464,-.25536442,-.35760817,
.12393942,.46959379,.61371797,.61997688,.26706827,,,-.17514406,,,,,,,,,,.049348272,-.30069077,-.27670914,-.08740332,,,,,,,,,,,,,,,
.61951882,.22145042,-.0048687956,-.093327731,.37643954,.4666909,,.57059503,.71364081,-.57320875,-.43407625,.18459575,.19644777,.08703547,-.35975504,-.11089097,-.11753481,.0012341772,-.035232708,,.043043721,,.046869546,,-.92177767,,,,,,,,,,,
,,,.064887159,,-.32513013,,-.26979777,-.073936641,-.061129831,-.022970121,-.10742369,-.11680743,,,,,,,,,,,,,,,,,,,,,,,
.48244318,.54237419,.59183675,.58016533,.54587692,.61370134,,.57836324,,.54534686,.50116348,.46707511,.4888486,.30724382,.31683123,.37126267,.35790119,.16903256,.24332277,.30629802,.21083352,.1200892,.16365497,.29015064,.2587626,,.18914813,,.19421521,,.20134486,,,,,
.09320493,.28923184,-.03152816,.051988233,,.0087753776,,.50701946,,.4128505,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,.17466414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-.4630253,.45784783,-.17518304,-.35235152,-.43113074,.14182584,-.25869974,,.16771419,.1014753,.10664172,.12373824,.087951027,.01197476,-.052270345,-.21551196,.28555587,-.9133299,-1.0241728,-1.0141951,,-.97715539,-1.3389099,-1.0457658,,,,,-.75728762,,-.62046236,,,,,
,,,.083971143,.20279172,.42627966,.30099729,.47474721,.36971131,.36647868,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,-.71382517,-.29544184,,-.49331775,,-.21334238,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,-.3334623,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-.37013012,,,,,,,,,,,
,,,.5014587,.14868441,-.24985145,.16317859,.12809403,-.2241347,-.22500202,-.35379136,-.26674429,-.30844629,-.48996699,,-.53579462,-1.364211,-.70175791,-.96607339,-.95799023,-.84011209,,,,,,,,,,,,,,,
.36511269,.78591996,.64022559,.59853351,.58781111,.41641134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,.42529678,.29788041,.24168071,.35908547,.31444123,.56963068,.37858012,.32820246,.47762111,.48270664,.5715462,.2784954,.40186346,.51390207,.44334489,.42220172,.68658996,,,.69011712,.64847481,.86028379,.89793038,.92034006,.84655446,.65941364,.90773237,.89873964,.85813755,.83558291,
-.45250532,-.32652274,-.41194475,-.31943864,,-.3474808,-.31629965,-.50778913,,-.5634889,,,,-.30997568,,,,,,,,,,,,,,,,,,,,,,
,-.60892701,-.3273553,-.67879152,-.39432907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-.4385677,,-.015017307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-.21164092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,.28338543,,.098701395,,.0079170549,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,-.42022765,-.089965902,-.21199782,-.20593703,-.056452539,-.37061343,-.15436672,.2588048,-.22766086,.091666035,-.097513027,-.042924374,-.19003035,-.15956257,-.02230758,-.056806311,.098928005,-.030424522,-.10322841,-.16715927,.25016594
.59217298,.5507682,.53495151,.56877989,.4713096,.51476264,,,,,,,.25092271,.42026854,,.23385771,,.12382725,,,,,,,,,,,,,,,,,,
-.091120631,-.022802526,-.077104509,-.24145703,-.28389364,-.1532128,-.20535481,-.27419323,-.20800228,.051894557,-.31976509,-.46941867,-.081156932,.072530277,,-.0056800158,,.22253707,,1.6855017,,,,,,,,,,,,,,,,
-.54334629,-.22098273,-.2152707,-.002382329,-.062323861,.065237746,-.17827857,-.1988539,-.13690372,-.22423993,-.24227311,-.14335765,-.13865253,-.15433931,,-.13014142,,-.20429775,,-.38526833,,,,,,,,,,,,,,,,
,,,,,,-.19472158,.077783175,.097617425,-.8290894,-.20050837,-.21974196,-.84600455,-.56778836,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.57870227,,,,,
,,,,,,,,,,,,,,,,,,,,,-.060366493,.15140511,.043009076,.26313668,.18429598,.077267624,.012170209,.14354141,-.05296953,.19207996,.20209178,.22176133,.28529996,.33928058,.26987049
-.8985818,,-.28603539,-.37708095,,-.15318735,.11533791,-.053514633,-.016704228,.080293819,.16197559,.095046021,.20072111,.3322688,.39719024,.35113895,.38389066,.34448656,.28827402,.35024837,.26051626,.26080111,.73267871,,.21768118,,.15868858,,.33251032,,,,,,,
,,,,,,,,,,,,,,,.47967765,.46755862,.58800888,.38170287,.39497405,,.076117128,-.30095583,,,.84811795,,-.13174495,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,-.64729756,-.7027396,-.50636625,-.49505141,-.46285772,.037807319,-.48778784,-.46622172,-.47608709,-.3337929,-.34113252,-.32361904,-.26939484,-.31793121
.37480572,.25012562,.24916682,-.20741661,-.15530334,.13687645,.242294,.10010844,.070044309,.1666486,.099957533,.19191426,,.32675764,,.28068793,,.41023296,,,,,,,,,,,,,,,,,,
,,,-.50943714,-.6725992,-.70409018,-.76813722,-.67732418,-.75814718,-.6699844,-.80602479,,-.6271832,,.0025164266,,.075033963,,,,,,,,,,,,,,,,,,,
,,,,,,,,-.54523337,,-.32069263,,-.84379923,,,,,,,,,,,,,,,,,,,,,,,
